NAME,BRK_A3,POP_EST,GDP_MD_EST,POP_YEAR,GDP_YEAR,ISO_A3,REGION_UN,SUBREGION,REGION_WB,lng,lat,E_ISO_CODE,E_1970,E_1971,E_1972,E_1973,E_1974,E_1975,E_1976,E_1977,E_1978,E_1979,E_1980,E_1981,E_1982,E_1983,E_1984,E_1985,E_1986,E_1987,E_1988,E_1989,E_1990,E_1991,E_1992,E_1993,E_1994,E_1995,E_1996,E_1997,E_1998,E_1999,E_2000,E_2001,E_2002,E_2003,E_2004,E_2005,E_2006,E_2007,E_2008,E_2009,E_2010,E_2011,E_2012,E_2013,E_2014,E_2015,E_2016,E_2017,E_2018
Senegal,SEN,"14668522","39720.00","2017","2016",SEN,Africa,Western Africa,Sub-Saharan Africa,"-14.473","14.366",SEN,1.367732216864,1.368105951864,1.451442642343,1.560670212542,1.671063000925,1.821551391342,1.907058130556,2.02501437986,1.982041726094,2.189694555029,2.266170096205,2.237396280984,2.149152702604,2.138054287182,2.286335268291,2.366640504197,2.265821996312,2.283223447193,2.196775097394,2.308642445191,2.397246185023,2.408891699004,2.645984363948,2.584381121331,2.644270191242,2.795626172662,3.010598360506,3.309533671068,3.711179714215,4.086772168812,4.033061318008,4.554956184834,4.729007457966,4.592002353705,5.226294600575,5.799005544978,5.665887162444,6.26462670255,6.468842329278,6.634138960004,7.050309315204,7.550924947815,7.42857898288,7.856065976837,7.980668816632,8.383709503312,9.37841656448104,10.3742479046309,10.7002130467585
Saudi Arabia,SAU,"28571770","1731000.00","2017","2016",SAU,Asia,Western Asia,Middle East & North Africa,"44.537","24.122",SAU,47.02118876292,58.15270600892,75.90416300049,103.20869254968,108.46991735915,88.98425787073,110.63250059835,119.36334605904,127.36453391858,151.61430048733,187.53391477278,174.0056531091,178.0674993645,177.082913352,132.9001044538,134.9769882808,134.6713485373,145.9530903803,158.4833163373,159.8734746722,172.8473531889,177.0966443203,190.1191756597,199.8924776358,217.1564551368,215.6596468857,229.0029016149,231.6734070552,245.801984202,251.3076763776,264.1670231572,274.4080829891,291.5552388348,304.6513492252,321.9611268718,339.6327101652,359.8602179444,379.6864973351,413.260581257,436.7352369952,478.22629136,499.3177723454,533.8306697685,545.9250774827,582.7184687862,608.8039788644,617.557676874744,631.736045567444,624.987436379932
São Tomé and Principe,STP,"201025","694.00","2017","2016",STP,Africa,Middle Africa,Sub-Saharan Africa,"6.724","0.444",STP,0.01745713235256,0.01746416685256,0.01726856414957,0.01770383204711,0.01878979515655,0.01975838666349,0.01973966587173,0.020341278827958,0.019923137085786,0.02245161793399,0.02464493404856,0.022529247894599,0.021484902444663,0.021940435204418,0.021317873224088,0.022773565861359,0.024435451967128,0.03106622027129,0.02924444116489,0.026701684557,0.04667954966922,0.05739129123763,0.05109746206986,0.0506745709542,0.05111633806469,0.05292594285707,0.05427721218702,0.05816672670381,0.0515778689007,0.053239405198835,0.052026151003818,0.052986055448825,0.052204610195178,0.055273431766649,0.057214661932455,0.0571115307745174,0.113449745206576,0.061324310552,0.12276627593,0.12962816561,0.1330203492,0.15628396533,0.16312658773,0.13384761663,0.14121346958,0.1441706308,0.146907457469296,0.146636923951574,0.150300000067797
San Marino,SMR,"33537","2023.00","2017","2016",SMR,Europe,Southern Europe,Europe & Central Asia,"12.459","43.942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"200108","1046.00","2017","2016",WSM,Oceania,Polynesia,East Asia & Pacific,"-172.165","-13.753",WSM,0.0482266617295,0.0482404917435,0.0506257592095,0.0568227365491,0.0703822886191,0.0590243282791,0.0560904732795,0.0592877596795,0.0585340108295,0.0663757283695,0.068171416876,0.074486492404,0.135899626453,0.143289411035,0.120674071178,0.134100943832,0.115696957752,0.13030657341,0.131934588011,0.125380889255,0.129237211706,0.127945173902,0.13081762224,0.12817842416,0.09180188569,0.09501823076,0.09933087069,0.0998132702,0.10958449006,0.1040576606,0.10992096223,0.11641113585,0.1081009854,0.1052708921,0.11821739699309,0.12076953624365,0.11062611735416,0.10362047309796,0.113009476802612,0.109835655900781,0.118432601529341,0.14927650511193,0.213170732852449,0.189866285118103,0.132073932277365,0.125070171778667,0.126312932226812,0.129637558767783,0.133173415001944
St. Vin. and Gren.,VCT,"102089","1241.00","2017","2016",VCT,Americas,Caribbean,Latin America & Caribbean,"-61.201","13.225",VCT,0.012036953894914,0.012044785844914,0.013812432193949,0.01511920068315,0.012683749569858,0.015852600807188,0.014133903613927,0.015607153997188,0.016158884556468,0.015290142719551,0.015206565254551,0.01497178689335,0.01521261380107,0.01535501048633,0.01603940311775,0.01947651653828,0.021004204147628,0.024554502268549,0.03072782388882,0.03816306081698,0.03812635517664,0.04057247118509,0.04081215728526,0.03891563706489,0.0757652021064,0.0749766341684,0.0757185593754,0.0719956098756,0.0708466389898,0.0740532899481,0.0703239816493,0.070030639947,0.1037330234388,0.1035655399588,0.1068704962034,0.0948289424629,0.0920384283888,0.0954086232044001,0.0976953329707001,0.1016975403239,0.10805556630779,0.1066890551459,0.1854237723915,0.19104000109364,0.17347131105283,0.17867980285135,0.180820246394406,0.182403603513291,0.183724701163168
Saint Lucia,LCA,"164994","2083.00","2017","2016",LCA,Americas,Caribbean,Latin America & Caribbean,"-60.970","13.895",LCA,0.04101228194212,0.04102471129212,0.04740898655548,0.05199570321474,0.04311269118249,0.05425891965063,0.04806626046674,0.05319412045063,0.05490965187338,0.05173087185761,0.05120093476161,0.02803621648986,0.0514619921476,0.02674377004003,0.03008601329369,0.06382585936478,0.06860400853823,0.07526371336108,0.07822011219877,0.07569888083597,0.07592715810329,0.08112272522218,0.1212368002997,0.0778401273097,0.1148855704597,0.1143470713976,0.1161070660532,0.1109161755935,0.1066332139047,0.1114501884471,0.1749173037035,0.1741813540725,0.1727194843046,0.2065301293676,0.1779515483523,0.1581485181782,0.1536335692979,0.1897726573688,0.1927229954114,0.2017913563678,0.21435325182557,0.2124141717118,0.369935882403,0.3818381566973,0.35225535304935,0.36351857048876,0.367878324662167,0.371103927211422,0.373795655727593
St. Kitts and Nevis,KNA,"52715","1427.00","2017","2016",KNA,Americas,Caribbean,Latin America & Caribbean,"-62.688","17.265",KNA,0.01519018412496,0.01518715492496,0.01755508351864,0.01924599598897,0.01592888168389,0.020090973795722,0.017775654912357,0.019645681515722,0.020350760553129,0.01912702147709,0.01898515333709,0.02129006088563,0.02320910921019,0.01914128320505,0.02163706608845,0.02371475475367,0.02556504045345,0.02964098374198,0.03575486482526,0.03424353877247,0.03447208698772,0.04000018029509,0.04023286277526,0.03833018490489,0.0378969256692,0.03750178608322,0.0378710903457,0.0360112903258,0.03543901360488,0.0370423751291,0.0351782745706,0.0350346565335,0.03481377080094,0.0688519360619,0.071056365481,0.0630292930733,0.0914110587188,0.1259686592425,0.128820189591,0.1343990265185,0.14284079385038,0.1411293029545,0.246108409242,0.25376309936151,0.2327011750416,0.2373214424995,0.24017529199669,0.242286236318371,0.244047444052276
Rwanda,RWA,"11901484","21970.00","2017","2016",RWA,Africa,Eastern Africa,Sub-Saharan Africa,"29.920","-1.990",RWA,0.08421561996377,0.08457265496377,0.08406749171559,0.08625876919843,0.09123854549457,0.09573775186889,0.09606725380717,0.09901760860282,0.09765703784941,0.10887367883727,0.11866842035377,0.25211403858506,0.24139555675836,0.2926621122694,0.42173377737056,0.4937666014495,0.4832102161624,0.674073598584,0.6357653455179,0.5892567688174,0.5250636095699,0.6148459248763,0.6048993073684,0.548473519042,0.5305372446469,0.5461528845707,0.5644538698702,0.6047180590381,0.554898390007,0.57618088098835,0.61885076684906,0.63870870562906,0.63652320870896,0.67222725478912,0.69347925254301,0.748210311634208,0.74680497363946,0.67376501952,0.73873959992,0.77054099512,0.79176116544,0.91758035652,0.95912733852,0.87114696768,0.92269497158,0.95402027906,1.07918553649584,1.09637217908097,1.11773177990791
Russia,RUS,"142257519","3745000.00","2017","2016",RUS,Europe,Eastern Europe,Europe & Central Asia,"96.621","61.963",RUS,1314.1683012405,1315.6232508505,1379.0891328138,1457.1880424911,1529.017739293,1635.4758729625,1690.0206665281,1727.3777042354,1833.3848156552,1855.2282295405,1907.1367701273,1902.3194998995,1936.9747307472,1958.102496231,1977.151304796,2003.871538691,2061.40309926,2110.351586001,2158.362081997,2163.772640419,2355.385056368,2318.774530433,2137.2591885114,1944.1275783106,1715.8398819901,1674.6150873501,1634.7574653832,1525.8416240443,1521.1003951589,1567.9027417357,1599.7713354286,1604.5522228463,1587.7061469423,1634.0988160384,1639.7718457986,1622.9983910462,1675.571616939,1673.1649600912,1677.6808602979,1564.9765839366,1664.6678609986,1748.016660479,1758.256631975,1708.422047425,1693.057387068,1694.4983093326,1687.27129900989,1688.41468148348,1748.34977058915
Romania,ROU,"21529967","441000.00","2017","2016",ROU,Europe,Eastern Europe,Europe & Central Asia,"24.973","45.852",ROU,130.17181490668,130.83570871668,135.37704593446,147.46913092623,148.92481677766,160.77927084801,175.49885625057,183.61146263893,198.760485507,203.7954427985,201.4072677646,202.1537931532,201.0551490716,203.03436262263,200.7156416458,199.6872932466,205.6652192112,213.0082565273,217.2026451327,212.2718976397,187.17726250371,152.20624613775,136.98457171702,128.0858354134,125.0780387054,131.11018998462,134.77864956622,123.67377166983,108.49469993609,92.6837306952301,96.92931626712,102.80259015638,102.60404851346,108.28022044307,106.0771683826,104.51293982329,108.72211470968,106.19928070626,104.408095165,85.1416529762601,82.5819140392601,88.90344935789,86.67439532931,78.64549765391,78.35322470074,79.23581309136,77.8810277589898,81.0753529654576,80.1721060625642
Qatar,QAT,"2314307","334500.00","2017","2016",QAT,Asia,Western Asia,Middle East & North Africa,"51.185","25.306",QAT,14.717862389464,18.313571568414,22.040818228124,24.693467629464,20.834495996124,19.935775880586,18.662457274335,16.711217051714,18.820263913153,17.617832667652,14.584622967497,11.845439124584,12.65749788179,11.360812848397,16.368635882259,15.469360969266,16.251234999322,16.417035517185,16.774009108136,17.52450413041,17.00499553307,18.04898099518,18.99639498605,19.49228841171,20.52127692338,20.99571594438,22.80670916896,27.92531585286,29.50739839486,32.24634736611,31.73963753746,32.30368226328,36.18285878616,38.2518125968,41.10018961196,43.16535005575,48.4448372651,53.84527767446,58.46257297073,62.56796310685,69.60027904148,76.40733147543,82.49362997133,90.91118832749,96.53678327297,97.83409297423,99.6635729541074,103.809060011738,102.907217560269
Portugal,PR1,"10839514","297100.00","2017","2016",PRT,Europe,Southern Europe,Europe & Central Asia,"-8.501","39.596",PRT,15.95942688465,17.4750752884,17.99276576174,19.68396105566,19.92878017339,21.68025498882,23.06666575349,22.9760867296,24.09890348756,26.85922841459,28.45189321972,29.98534071072,30.41428553117,30.98699376874,29.84060053376,28.56900420947,32.0902072814,33.0369914762,34.17513874417,42.40875460567,43.67895825317,45.50420854836,49.28704329612,48.20277163971,49.7617639188,53.26915500785,51.3018553307,53.68735544557,58.30872886516,64.95428875805,64.51378978371,63.96016878756,68.0831267450601,63.10986284091,64.75988773855,68.09243952458,63.18635521408,61.53931148656,59.60960740987,58.71985679478,53.52562885735,51.84649038676,50.18067131457,48.68251484229,48.23716957164,52.35824205583,51.8161064197865,56.5226999820652,52.6120422055328
Poland,POL,"38476269","1052000.00","2017","2016",POL,Europe,Eastern Europe,Europe & Central Asia,"19.390","52.128",POL,310.41905195995,318.88857985365,332.06745167961,349.71116916259,362.5182019833,377.4140688611,402.34084678295,416.52249034667,443.62178483551,444.44091789126,455.47438671556,418.56992273663,425.62959107846,428.25193820244,444.040690958421,452.99855940967,460.54555571329,475.68413935783,465.1642135486,444.91420135144,371.39487775376,368.95639099509,359.61128509462,359.56812600145,353.55801520701,355.80826919398,370.30826391994,361.49117240185,333.71476974078,324.46953007388,312.38388134144,309.19659791532,302.46340140789,314.90507220525,317.30035147575,316.57525751677,330.24854586015,329.73331700377,324.09079191049,310.54390421573,328.38704202649,325.97091798477,318.10972503107,313.62819916018,301.58090406318,304.5359755129,317.046767565384,327.435799677859,333.861931242012
Philippines,PHL,"104256076","801900.00","2017","2016",PHL,Asia,South-Eastern Asia,East Asia & Pacific,"122.884","11.775",PHL,25.65412168517,25.94376991617,26.98224597553,30.98470648545,29.52848176335,32.56861520056,32.75375349306,36.13007444661,37.89073020353,40.92877804434,37.44193903731,35.42283732616,35.87685331239,38.05761694996,33.09783926635,31.71325796546,29.78986940839,36.59667168246,38.63664335255,40.43176616984,43.70073302765,43.92181276393,47.54482247253,51.20161658473,55.66493582703,66.95099229679,70.21617124116,78.79736975757,77.48751498748,75.68800405091,76.48436451194,74.0466579228,75.58584813441,77.46529197397,78.42869488646,81.7808493441499,73.5926659242199,79.4021398878,80.63432369346,81.17244603213,87.7323897498299,87.6423226254,92.6594708144799,102.40535890254,110.971125832976,119.26228297883,129.184840783966,143.420909475865,147.855766723414
Peru,PER,"31036656","410400.00","2017","2016",PER,Americas,South America,Latin America & Caribbean,"-74.382","-9.153",PER,18.31673662318,18.11022734318,18.12922781181,19.24852657717,20.9437271084,21.05328553309,21.58962817297,21.34174622822,21.29386528807,22.09158218866,23.04043843894,23.67482322558,23.20087025323,19.77757777132,20.43965557954,19.74053279831,21.4371090068,23.2064115947,23.47379817308,21.21108870233,21.04445514919,20.44143993181,21.24495632438,22.2110654944,22.78655959447,25.77928435183,28.30003757954,28.33308103477,27.22843556717,29.27719923369,28.92828074012,26.82858280294,27.97403585006,27.46127527424,31.62742359635,31.64426604416,31.25089756882,34.16613041638,38.7543720876,41.63434554914,45.11127591474,48.23580850859,48.68070185954,49.51135656917,52.70186721892,53.70430984337,57.9737368234264,54.3771114282933,57.3828273991943
Paraguay,PRY,"6943739","64670.00","2017","2016",PRY,Americas,South America,Latin America & Caribbean,"-58.400","-23.228",PRY,0.684092477723,0.695808963723,0.753765687418,0.828551151595,0.804389659686,0.860323589566,0.950984766613,1.329652676319,1.588295163193,1.525248667303,1.561299628116,1.510964884034,1.499874012567,1.46396125349,1.602695415596,1.60151569235,1.710692573082,1.893728064954,2.127782223,2.129235201438,2.26309933451,2.220458229456,2.647544335062,3.004739212505,3.49063791482,3.947004252816,3.903291374165,4.313106323995,4.518585825118,4.526362272246,3.757244518734,3.896928048999,4.083958549804,4.226255787124,4.262414119862,3.936941261002,4.1090207788,4.2388951408,4.5289348348,4.6051127728,5.182385397,5.3645352935,5.615065594,5.537161416,5.8013700605,6.3498082267,7.19893911571027,7.27656489323289,7.52784099944072
Papua New Guinea,PN1,"6909701","28020.00","2017","2016",PNG,Oceania,Melanesia,East Asia & Pacific,"145.207","-6.464",PNG,1.481461483267,1.481978548567,1.471372127377,1.65080919767,2.03839919157,1.78229236257,1.615677729267,1.808583378267,1.680817115267,1.929863480267,1.88394289322,2.07536191685,1.90707987826,2.06862135789,2.04772180005,2.4545466095,2.17237350828,2.33407164393,2.1452388587,2.10411058207,2.30722781146,2.22029467225,2.262143046,2.24975757,1.5793246768,1.814887184,1.9062011335,1.9068256152,2.6806605695,2.0015484383,2.262048069,2.4135796133,3.000502349,3.310035622,3.6740235524434,4.3791521538185,4.4250295152366,3.8491717605029,3.7382429985149,3.1122030053464,3.0778592771662,3.6654074721306,4.9245816226914,6.0293570168511,4.1577120620262,3.69760966851817,3.79194631302452,3.8189800126507,3.92047834061813
Panama,PAN,"3753142","93120.00","2017","2016",PAN,Americas,Central America,Latin America & Caribbean,"-80.119","8.518",PAN,2.5931110874,2.5981301704,2.81136861295,3.14625253587,3.18770412044,3.2486187022,3.246011966754,3.218310682736,3.063212455187,3.319892454702,3.195992093449,2.785940845018,3.14600406188,3.56654778207,2.974869191792,2.82852951646,2.927245002303,3.236666726186,2.491515203304,2.603553325617,2.735349217498,3.151968531892,3.761057858378,3.844357877488,4.086939333771,4.394400392238,4.427907795652,4.654150335629,5.734749656934,5.021945053238,5.2070012341,6.220850356147,5.429497148687,5.542756419,5.637681255,7.204389552,7.594123933,7.327249281,7.236414026,8.666016287,9.436541612,10.206655627,10.661124306,10.77383717,11.440280569,11.531542136,11.2122727978806,11.2657558074222,11.7473481908793
Palau,PLW,"21431","276.00","2017","2016",PLW,Oceania,Micronesia,East Asia & Pacific,"134.408","7.287",PLW,1.99387693305,1.9938763153,1.99387590675,1.99387660925,1.99387618975,1.993875661,1.9938762502,1.99387693525,1.99387652455,1.99387582335,1.99387662385,2.02392758115,2.00943927135,2.08607939975,2.30710099855,1.8668946129,2.0350921251,2.13341440185,2.04201988825,2.1324233431,2.15496262045,2.13890384655,1.9549435777,2.00075830125,2.99446933525,2.34868670775,2.21060372685,2.51735231115,2.2780551062,2.4190882439,2.1214401127,2.3630573712,1.44383328375,1.7178248959,1.52163056723016,1.7340933217229,1.6963325183095,1.3827679040425,1.3975990073327,2.1726657168156,2.1101279069282,2.3691571478709,3.6034136441216,1.823717571385,1.26757713189887,1.19519070268387,1.20696095886058,1.23889334512582,1.27291581072227
Pakistan,PAK,"204924861","988200.00","2017","2016",PAK,Asia,Southern Asia,South Asia,"69.340","29.950",PAK,21.158094120244,22.213163570244,22.475502910564,23.30751988561,24.606556376608,27.392546567252,27.078150084455,28.613946265448,30.97352452412,33.50490671495,35.87407971898,38.30748622794,43.18130374792,45.19342109366,47.76215558171,52.89445416585,47.42022628314,55.13097169548,59.37324073106,61.40337209682,64.30663006156,65.53041974096,72.47328638478,80.1894653676,82.584969077157,88.87245694813,92.53092253545,96.03293692572,97.4832492589701,106.67813819455,107.82024815594,110.5177304193,111.02849910396,114.82349259861,128.23454193132,130.35413490351,141.78308902926,157.55230542976,153.1895850596,155.64986576902,150.50430272865,152.06209681363,152.39166413333,154.26627571801,162.82458419346,168.18088708393,175.42167873387,189.310323182066,196.180591783887
Oman,OMN,"3424386","173100.00","2017","2016",OMN,Asia,Western Asia,Middle East & North Africa,"56.092","20.605",OMN,7.32907173554,7.32988114324,7.33841870213,7.37125982243,7.74057591834,25.83765777901,28.76596231163,28.71805813905,23.74162663386,21.41744806969,12.88524562482,14.41299023179,12.559537687797,14.291277727325,12.233376585483,9.51627467385,11.30287772503,10.97864829255,12.23149070911,12.13964780875,15.57829759104,18.99231560383,18.11186941696,17.15602067142,16.05324927171,18.77334827594,19.84698502771,20.47128445962,19.93003364751,22.43496914849,25.32421965763,28.44803515625,30.41063044886,32.05403434133,31.6235522431,33.12563413007,42.24461699084,45.62339807078,44.94982743682,48.08765386394,52.5896530769,60.84081059911,66.23028716817,69.60209966895,73.83089598907,78.7957289708,79.7056431163908,81.3006009959695,85.2100171086134
Norway,NOR,"5320045","364700.00","2017","2016",NOR,Europe,Northern Europe,Europe & Central Asia,"9.093","61.706",NOR,36.79423329763,35.52732551168,38.64721851257,39.23835643668,37.73059716273,37.10605899902,39.15690104545,40.1906114848,38.87493107401,41.68717511667,40.00662961789,36.55725645424,33.13771847652,33.02860829962,35.00533467478,35.89746959347,38.30692115111,37.0339405712,38.08474620751,37.16926597939,37.32442672372,34.72550756122,37.40555665612,39.49408425858,41.50464140906,41.67476249962,42.03362019099,44.42374096654,46.14557785618,47.78837795204,42.83204397682,43.32835426816,42.72594686144,45.50658585061,45.91742360029,44.16620158452,44.78480898502,45.8066885839,46.18923298648,44.76172513686,46.7484372575,45.3661525486,44.6831238204,44.02285386085,44.470301115209,45.8205351673403,45.4933787563645,49.8254581422748,50.4651512685083
North Korea,PRK,"25248140","40000.00","2013","2016",PRK,Asia,Eastern Asia,East Asia & Pacific,"127.192","40.154",PRK,14.64684903366,15.02007242366,16.1528237175,16.4149980537,17.08090657967,17.96374672017,19.27030781864,19.71183181639,104.07246379765,111.5717886093,117.98129984274,121.12152574154,126.48818152184,131.1465490022,134.5931201231,139.74011598619,137.29799619991,132.32151280347,135.72333826358,137.31856501982,131.36665285023,126.23794958649,111.5997467138,103.43889837061,94.927742712288,89.0754240391099,79.040819617142,76.648197537041,62.880175123356,68.545332845752,73.743249480485,76.561335085546,73.3282789688009,74.8438970707739,76.356616961326,79.572274701119,81.053491489088,67.810626037173,74.298866535915,56.710196820325,52.7856086722,38.483381738525,39.235501918105,28.279961972063,31.887923256662,25.756072046662,28.5235858187391,29.919623484547,31.5908424305127
Nigeria,NGA,"190632261","1089000.00","2017","2016",NGA,Africa,Western Africa,Sub-Saharan Africa,"8.089","9.594",NGA,29.06241921889,42.85926478889,55.49235579717,66.67949600771,84.24894593763,64.25314649528,75.44834230378,66.71990473809,69.79436015486,99.68950108966,89.86669393402,73.55297893428,70.17159481717,70.25561293811,70.58308687073,73.50137178517,71.84333560867,68.05095001656,77.3203316053,78.9750659617,74.7185347181,80.8778343956,88.5942395986,86.10186389,80.22840226225,88.1965931991,102.9748071697,101.27905847909,91.79391348941,90.33095079013,99.9467724973,105.74984218816,95.81978957278,106.12302690696,102.60758453235,101.27593661531,90.76979834342,83.323848827954,89.17062528531,78.71810615384,91.04404573183,95.85531802663,99.60283210852,98.35124966803,93.57271741337,96.592496700759,103.422710285,107.565871505553,110.686263688667
Niger,NER,"19245344","20150.00","2017","2016",NER,Africa,Western Africa,Sub-Saharan Africa,"9.385","17.419",NER,0.324423708215,0.320748222215,0.3221983586023,0.3285926221937,0.3422008156783,0.3590924662956,0.3966534795287,0.4133402476113,0.4125343825977,0.4544706881491,0.500404012615,0.488088318976,0.5492114742934,0.6331841383694,0.5687537130137,0.5947074451697,0.61940746149021,0.748391441192,0.9874685130662,0.9661074788357,0.8748873797129,0.9908753332907,0.8617427150287,0.932728200042,0.8122831156469,0.8271004805707,0.8797703918702,1.0177238200381,0.976886859007,1.05028696698835,0.696340115,0.706882285,0.73018442,0.792797925,0.830082637,0.79611218,0.801578473,0.8639218586,0.907574917,1.127063325,1.431596932,1.449910719778,1.93773164172,1.8335555109,2.0176496699,2.04783707402,1.96664123064825,2.17963712331727,2.26619171928569
Nicaragua,NIC,"6025951","33550.00","2017","2016",NIC,Americas,Central America,Latin America & Caribbean,"-85.031","12.847",NIC,1.610664898157,1.618923133157,1.675718398224,1.879744526474,2.022420123274,2.005912212446,2.294004527699,2.803696177676,2.529946976789,1.643192391573,1.960894073072,2.073070627675,2.017066288285,2.159860621514,1.976093736494,1.988986013648,2.343812234798,2.333382929748,2.118629580696,1.84614974351,1.94484965371,1.961203194897,2.277852314119,2.238907506051,2.556280253788,2.70442535991,2.86942498004,3.079362920104,3.575223599743,3.609622788836,3.762690596257,3.993320254314,4.126747134313,4.276806924721,4.419699012657,4.311455644336,4.556797925038,4.677850389747,4.498706996361,4.475419160401,4.626766169818,4.833263698533,4.790620510243,4.641253616973,4.901316720667,5.528173914987,6.14361489822271,6.16914142769886,6.25116134308431
New Zealand,NZL,"4510327","174800.00","2017","2016",NZL,Oceania,Australia and New Zealand,East Asia & Pacific,"171.485","-41.811",NZL,14.01388620434,13.82267213926,15.95386285546,17.07075045205,18.02586183098,16.90539560159,18.63242189188,19.59179927947,19.73179924595,17.97101192782,18.02675997936,17.83205292362,19.5375068989,19.7490158421,20.19532058307,20.72176778339,19.75691071522,20.99572309745,22.26368701917,22.34060741171,23.89361585157,24.53903131048,26.27213427952,26.08215853709,26.43560851836,27.13870689887,28.47896290807,30.93039771179,30.41673501908,32.16371951136,33.31202600419,35.25224819723,35.36621353138,36.27051867694,35.90461359281,36.68554856448,36.79879804362,35.94761971118,36.78493684812,33.92921321466,33.99142449803,33.30164148549,35.123275168,35.25411541935,36.15873037942,35.84609279207,35.1993188518733,37.3543421548344,36.4106811688718
Niue,NIU,"1626","10.00","2015","2003",NIU,Oceania,Polynesia,East Asia & Pacific,"-169.870","-19.049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook Is.,COK,"9290","244.10","2017","2010",COK,Oceania,Polynesia,East Asia & Pacific,"-159.787","-21.219",COK,0.01973382397808,0.01973383251808,0.02072370457108,0.0233037992803,0.0289546229443,0.0242151238243,0.02298858182808,0.02431897210808,0.02400215104808,0.02726994236808,0.028016988231,0.061517761329,0.055515347926,0.059053666629,0.0496673249568,0.055105224328,0.043503968021,0.049043516737,0.0495231279427,0.0415636222006,0.0428500980964,0.0353979002269,0.04325456702,0.04240314814,0.03032763073,0.03131329385,0.032746988691,0.03299401912,0.0362555816,0.03440439817,0.04350773644,0.04609886667,0.04277147012,0.04163572145,0.046809734993174,0.05848215915683,0.054721355867082,0.049165994798621,0.055904950031307,0.05431758232539,0.058615663449672,0.074037197805965,0.105983825511224,0.062887889086035,0.041991993307501,0.039424952280525,0.0398156044179791,0.0408701322052937,0.0419928603096896
Netherlands,NLD,"17084719","870800.00","2017","2016",NLD,Europe,Western Europe,Europe & Central Asia,"5.281","52.101",NLD,135.0180129679,135.4195433552,150.902877712,157.2432136517,149.1244280626,140.8904307284,151.630611862,149.3511187136,154.1368941604,163.5267958174,155.9104614696,154.99945382544,144.70173843409,140.1411651497,146.26755082505,150.5405901087,152.8584086756,157.1260718012,157.18743948579,160.39482525661,161.2819368018,167.6942669981,165.8315837575,169.9354382737,170.4977256122,177.35663905997,187.7493616604,179.9022596286,180.6220535808,175.822947717739,176.538188900152,181.160627494807,181.689627268758,183.93326275064,186.394336648,181.4250414247,177.03206869226,178.1858667998,179.3789558529,174.4255043659,185.5208377388,173.74832863381,170.30713668716,169.11201745375,161.75525205859,168.99814619267,170.321803502278,165.922056652583,162.291998487921
Aruba,ABW,"115120","2516.00","2017","2009",ABW,Americas,Caribbean,Latin America & Caribbean,"-69.983","12.521",ABW,0.02129257975206,0.02130573718806,0.02449499009576,0.02677442043532,0.02233859002635,0.02789323688531,0.02479752110437,0.02730685144331,0.02825295848469,0.0266136073348,0.0264320380188,0.02807760596986,0.02648206194279,0.02672931370003,0.02999507614869,0.03259329040989,0.03497020478812,0.03829884870254,0.23036731120635,0.2585799820909,0.2973187087432,0.3562925558098,0.3584016583192,0.3790904539489,0.374846694992,0.444699550131,0.3001843903217,0.462171847092,0.454656490394,0.475448984808,0.45122094888,0.483623233217,0.480485829911,0.479714423831,0.530326458167,0.470129404345,0.485492696794,0.439233395894,0.447190058203,0.4692737509647,0.4984622756063,0.4585737976219,0.7997451848764,1.0163062106361,0.9581246960206,0.9595830227924,0.971136108177783,0.979691547215252,0.98683704367746
Curaçao,CUW,"149648","3128.00","2017","2012",CUW,Americas,Caribbean,Latin America & Caribbean,"-68.971","12.196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"29384297","71520.00","2017","2016",NPL,Asia,Southern Asia,South Asia,"83.916","28.249",NPL,0.271321642,0.276362727,0.355892142,0.498153353,0.494694292,0.413452844,0.354920453,0.397077798,0.376334413,0.546868975,0.609979962,0.53323542513,0.59588669772,0.81770137088,0.8774275034,0.6682004236,0.8843566859,0.9351954031,0.9404871507,0.7489868922,1.0661942288,1.31332332,1.372248018,1.521764542,1.849771095,2.011329366,2.1336964721,2.3611318318,2.499597563,3.2932690488,3.3841428371,3.623838942,2.95340078,3.35601299,2.932384943,3.2980303444,2.731443616,2.814648277,3.108485382,4.096464934,4.80666462,5.3805761348,6.185791555,6.156203369,7.17708903,6.54227887,9.56663872535869,9.94813326634504,10.3094239948687
Nauru,NRU,"9642","150.80","2017","2015",NRU,Oceania,Micronesia,East Asia & Pacific,"166.933","-0.519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
